#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:27:38       0      0     14      0      0      0      0    405    210      3      0 
 20260527    14:27:39       0      3     14      0      0      0      0    405    210      0      1 
 20260527    14:27:40       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:27:41       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:27:43       0      3     14      0      0      0      0    405    210      6      0 
 20260527    14:27:44       0      0     13      0      0      0      0    405    210      0      6 
 20260527    14:27:45       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:46       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:47       0      3     13      0      0      0      0    405    210      1      0 
 20260527    14:27:48       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:27:49       0      0     13      0      0      0      0    405    210      4      0 
 20260527    14:27:50       0      0     13      0      0      0      0    405    210      0      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:27:51       0      3     13      0      0      0      0    405    210     12      0 
 20260527    14:27:52       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:53       0      0     13      0      0      0      0    405    210      0      0 
 20260527    14:27:54       0      0     13      0      0      0      0    405    210     53     28 
 20260527    14:27:55       0      3     14      0      0      0      0    405    210      0      0 
 20260527    14:27:56       0      0     14      0      0      0      0    405    210      0      0 
 20260527    14:27:57       0      1     14      0      0      0      0    405    210      0      0 
 20260527    14:27:59       0      3     15      0      0      0      0    405    210      0      0 
 20260527    14:28:00       0      0     14      0      0      0      0    405    210     14      2 
 20260527    14:28:01       0      0      8      0      0      0      0    405    210      0      0 
 20260527    14:28:02       0      0      9      0      0      0      0    405    210      0      0 
 20260527    14:28:03       0      3     11      0      0      0      0    405    210      1      1 
 20260527    14:28:04       0      0     11      0      0      0      0    405    210    130      0 
 20260527    14:28:05       0      0     10      0      0      0      0    405    210      0      0 
 20260527    14:28:06       0      0     10      0      0      0      0    405    210      0      1 
 20260527    14:28:07       0      3     10      0      0      0      0    405    210      2      0 
 20260527    14:28:08       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:28:09       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:28:10       0      0     11      0      0      0      0    405    210      4      3 
 20260527    14:28:11       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:28:12       0      1     11      0      0      0      0    405    210      0      0 
 20260527    14:28:14       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:28:15       0      2     11      0      0      0      0    405    210      9      3 
 20260527    14:28:16       0      0     11      0      0      0      0    405    210      0      4 
 20260527    14:28:17       0      0     11      0      0      0      0    405    210      0      0 
 20260527    14:28:18       0      0     11      0      0      0      0    405    210      0      1 
 20260527    14:28:19       0      4     12      0      0      0      0    405    210      1      0 
 20260527    14:28:20       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:28:21       0      0     12      0      0      0      0    405    210      0      2 
 20260527    14:28:22       0      1     12      0      0      0      0    405    210      0      2 
 20260527    14:28:23       0      3     12      0      0      0      0    405    210      0      0 
 20260527    14:28:24       0      0     12      0      0      0      0    405    210      0      0 
 20260527    14:28:25       0      0     12      0      0      0      0    405    210     59      0 
